time,中证全债,中证全指,COMEX黄金
2010-01-01,1.0,1.0,1.0
2010-01-02,1.0,1.0,1.0
2010-01-03,1.0,1.0,1.0
2010-01-04,1.0003912669222943,0.9939839223466734,1.0200218420094649
2010-01-05,1.0012520541513419,1.0030065896773142,1.0202948671277758
2010-01-06,1.0002347601533763,0.9982802549448929,1.0364943574808885
2010-01-07,0.9985914390797399,0.9784495682852349,1.03394612304332
2010-01-08,0.9989827060020344,0.9842047990556818,1.0387695668001458
2010-01-09,0.9989827060020344,0.9842047990556818,1.0387695668001458
2010-01-10,0.9989827060020344,0.9842047990556818,1.0387695668001458
2010-01-11,0.99929571953987,0.9869605541547113,1.0501456133964324
2010-01-12,1.0007042804601296,1.0037685787533628,1.029941754641427
2010-01-13,0.9994522263087876,0.9791169674310273,1.036767382599199
2010-01-14,0.9997652398466231,0.9970692930522511,1.0423188933381868
2010-01-15,1.0002347601533763,1.0023244355563286,1.0308518383691296
2010-01-16,1.0002347601533763,1.0023244355563286,1.0308518383691296
2010-01-17,1.0002347601533763,1.0023244355563286,1.0308518383691296
2010-01-18,0.9989827060020343,1.0115265339245865,1.0308518383691296
2010-01-19,0.9995304796932465,1.0127904556389038,1.0394066254095373
2010-01-20,1.0003912669222943,0.9788887922789326,1.014288314524936
2010-01-21,1.0015650676891774,0.9830423177958177,1.0057335274845283
2010-01-22,1.0016433210736364,0.9657052219438103,0.9935384055333089
2010-01-23,1.0016433210736364,0.9657052219438103,0.9935384055333089
2010-01-24,1.0016433210736364,0.9657052219438103,0.9935384055333089
2010-01-25,1.0028171218405195,0.9531948473518774,0.9989989078995265
2010-01-26,1.0041474293763204,0.9249646275817915,1.0014561339643244
2010-01-27,1.0033648955317316,0.9145771250457801,0.9888969785220235
2010-01-28,1.0039126692229436,0.9208100481381069,0.9881689115398612
2010-01-29,1.0047734564519915,0.9233892704982178,0.9872588278121582
2010-01-30,1.0047734564519915,0.9233892704982178,0.9872588278121582
2010-01-31,1.0047734564519915,0.9233892704982178,0.9872588278121582
2010-02-01,1.0058690038344156,0.9103045058005499,1.006552602839461
2010-02-02,1.007042804601299,0.9072612921669528,1.0183836912995992
2010-02-03,1.007590578292511,0.9278220866169743,1.0129231889333814
2010-02-04,1.0076688316769702,0.9290839004776926,0.968329086275937
2010-02-05,1.0083731121371,0.9100586773745633,0.9590462322533668
2010-02-06,1.0083731121371,0.9100586773745633,0.9590462322533668
2010-02-07,1.0083731121371,0.9100586773745633,0.9590462322533668
2010-02-08,1.0097816730573597,0.9095593795532935,0.9713323625773567
2010-02-09,1.0110337272087018,0.9130931961120643,0.981343283582089
2010-02-10,1.0108772204397842,0.9254684045919594,0.9805242082271565
2010-02-11,1.0111902339776195,0.925657847934172,0.9972697488168907
2010-02-12,1.0106424602864075,0.9356604037066607,0.9929923552966868
2010-02-13,1.0106424602864075,0.9356604037066607,0.9929923552966868
2010-02-14,1.0106424602864075,0.9356604037066607,0.9929923552966868
2010-02-15,1.0106424602864075,0.9356604037066607,0.9929923552966868
2010-02-16,1.0106424602864075,0.9356604037066607,1.0201128503822348
2010-02-17,1.0106424602864075,0.9356604037066607,1.0204768838733158
2010-02-18,1.0106424602864075,0.9356604037066607,1.0192027666545318
2010-02-19,1.0106424602864075,0.9356604037066607,1.0222970513287217
2010-02-20,1.0106424602864075,0.9356604037066607,1.0222970513287217
2010-02-21,1.0106424602864075,0.9356604037066607,1.0222970513287217
2010-02-22,1.0118162610532906,0.9330179457385789,1.014106297779395
2010-02-23,1.0118162610532906,0.9299884331533754,1.005096468875136
2010-02-24,1.0119727678222084,0.9457340995381167,0.9996359665089184
2010-02-25,1.0123640347445026,0.960236659262831,1.0099199126319616
2010-02-26,1.014085609202598,0.9587561555912135,1.019384783400072
2010-02-27,1.014085609202598,0.9587561555912135,1.019384783400072
2010-02-28,1.014085609202598,0.9587561555912135,1.019384783400072
2010-03-01,1.0174505047343299,0.9709474538445934,1.0188387331634503
2010-03-02,1.0180765318100007,0.9687328901571144,1.0362213323625764
2010-03-03,1.0200328664214726,0.9778688546187028,1.0416818347287942
2010-03-04,1.019876359652555,0.9494976721391819,1.0323989807062242
2010-03-05,1.0200328664214726,0.9523733114116562,1.0343101565344002
2010-03-06,1.0200328664214726,0.9523733114116562,1.0343101565344002
2010-03-07,1.0200328664214726,0.9523733114116562,1.0343101565344002
2010-03-08,1.0204241333437671,0.9610687344710475,1.0241172187841272
2010-03-09,1.0204241333437671,0.9649066089114783,1.0225700764470322
2010-03-10,1.020502386728226,0.9558481080696543,1.0096468875136506
2010-03-11,1.0202676265748492,0.9530309617345529,1.0097378958864207
2010-03-12,1.019172079192425,0.939677182221309,1.0038223516563516
2010-03-13,1.019172079192425,0.939677182221309,1.0038223516563516
2010-03-14,1.019172079192425,0.939677182221309,1.0038223516563516
2010-03-15,1.019876359652555,0.9274945788640252,1.0070986530760822
2010-03-16,1.0208154002660614,0.9345806557005585,1.0225700764470322
2010-03-17,1.021206667188356,0.9566087797372037,1.0241172187841274
2010-03-18,1.021206667188356,0.9565389570867359,1.0271204950855473
2010-03-19,1.022458721339698,0.9639646618344127,1.009100837277029
2010-03-20,1.022458721339698,0.9639646618344127,1.009100837277029
2010-03-21,1.022458721339698,0.9639646618344127,1.009100837277029
2010-03-22,1.0220674544174038,0.9679743263431644,1.0017291590826352
2010-03-23,1.0223804679552393,0.960805779734569,1.0055515107389876
2010-03-24,1.022067454417404,0.9625418606550689,0.9919002548234435
2010-03-25,1.0223022145707803,0.9489820384525198,0.9957226064797957
