电影名称
肖申克的救赎
霸王别姬
千与千寻
阿甘正传
泰坦尼克号
这个杀手不太冷
疯狂动物城
我不是药神
盗梦空间
星际穿越
忠犬八公的故事
海上钢琴师
寻梦环游记
三傻大闹宝莱坞
楚门的世界
美丽人生
怦然心动
摔跤吧！爸爸
大话西游之大圣娶亲
辛德勒的名单
电影名称
放牛班的春天
绿皮书
龙猫
机器人总动员
当幸福来敲门
无间道
何以为家
哈利·波特与魔法石
少年派的奇幻漂流
熔炉
大话西游之月光宝盒
飞屋环游记
末代皇帝
哈尔的移动城堡
让子弹飞
素媛
蝙蝠侠：黑暗骑士
触不可及
教父
天空之城
电影名称
看不见的客人
活着
头号玩家
控方证人
猫鼠游戏
狮子王
海蒂和爷爷
罗马假日
阿凡达
你的名字。
釜山行
闻香识女人
西西里的美丽传说
喜剧之王
大闹天宫
超能陆战队
指环王3：王者无敌
小偷家族
乱世佳人
唐伯虎点秋香
电影名称
功夫
哈利·波特与死亡圣器(下)
本杰明·巴顿奇事
黑客帝国
鬼子来了
指环王1：魔戒再现
辩护人
请以你的名字呼唤我
指环王2：双塔奇兵
神偷奶爸
加勒比海盗
布达佩斯大饭店
美丽心灵
剪刀手爱德华
哈利·波特与阿兹卡班的囚徒
疯狂原始人
穿条纹睡衣的男孩
红海行动
钢琴家
十二怒汉
电影名称
死亡诗社
情书
教父2
哈利·波特与密室
沉默的羔羊
饮食男女
蝴蝶效应
血战钢锯岭
禁闭岛
天使爱美丽
7号房的礼物
调音师
倩女幽魂
拯救大兵瑞恩
心灵捕手
天堂电影院
三块广告牌
七宗罪
音乐之声
驯龙高手
电影名称
搏击俱乐部
低俗小说
致命魔术
崖上的波妞
幽灵公主
忠犬八公物语
时空恋旅人
摩登时代
萤火之森
哈利·波特与火焰杯
被嫌弃的松子的一生
蜘蛛侠：平行宇宙
头脑特工队
杀人回忆
驴得水
消失的爱人
一个叫欧维的男人决定去死
无名之辈
小森林 冬春篇
小森林 夏秋篇
电影名称
波西米亚狂想曲
奇迹男孩
窃听风暴
菊次郎的夏天
飞越疯人院
傲慢与偏见
小鞋子
怪兽电力公司
初恋这件小事
蝙蝠侠：黑暗骑士崛起
两杆大烟枪
爱在黎明破晓前
致命ID
重庆森林
美国往事
复仇者联盟3：无限战争
春光乍泄
无双
断背山
狩猎
电影名称
疯狂的石头
九品芝麻官
超脱
玩具总动员3
红辣椒
恐怖直播
英雄本色
钢铁侠
真爱至上
风之谷
冰川时代
爱乐之城
无人知晓
借东西的小人阿莉埃蒂
天书奇谭
复仇者联盟
魔女宅急便
完美的世界
射雕英雄传之东成西就
侧耳倾听
电影名称
爱在日落黄昏时
阳光姐妹淘
色，戒
冰雪奇缘
天才枪手
勇敢的心
无敌破坏王
模仿游戏
大鱼
小萝莉的猴神大叔
幸福终点站
火星救援
网络谜踪
阳光灿烂的日子
爱在午夜降临前
黑天鹅
教父3
第六感
东邪西毒
花样年华
电影名称
爆裂鼓手
敦刻尔克
遗愿清单
海街日记
贫民窟的百万富翁
恐怖游轮
黑客帝国3：矩阵革命
哪吒闹海
哈利·波特与凤凰社
大佛普拉斯
甜蜜蜜
纵横四海
我是山姆
哈利·波特与死亡圣器(上)
心迷宫
房间
西游记之大圣归来
卢旺达饭店
岁月神偷
完美陌生人
电影名称
荒蛮故事
达拉斯买家俱乐部
海边的曼彻斯特
被解救的姜戈
狗十三
入殓师
电锯惊魂
谁先爱上他的
银河护卫队
新世界
湄公河行动
那些年，我们一起追的女孩
一一
源代码
青蛇
恋恋笔记本
记忆碎片
绿里奇迹
无间道2
未麻的部屋
电影名称
谍影重重3
王牌特工：特工学院
彗星来的那一夜
告白
夏洛特烦恼
东京教父
速度与激情7
疯狂的麦克斯4：狂暴之路
喜宴
黑客帝国2：重装上阵
至暗时刻
玩具总动员
银河护卫队2
步履不停
人工智能
碟中谍6：全面瓦解
再次出发之纽约遇见你
美国队长2
新龙门客栈
城市之光
电影名称
玛丽和马克思
阿飞正传
我爱你
萤火虫之墓
亲爱的
七武士
海王
惊魂记
控方证人
地球上的星星
茶馆
莫娣
美国队长3
血钻
可可西里
金陵十三钗
烈日灼心
金刚狼3：殊死一战
2001太空漫游
你看起来好像很好吃
电影名称
霍比特人3：五军之战
暴裂无声
隐藏人物
小王子
雨人
终结者2：审判日
谍影重重
罗生门
我的个神啊
名侦探柯南：贝克街的亡灵
谍影重重2
唐人街探案
魂断蓝桥
哈利·波特与混血王子
国王的演讲
E.T. 外星人
血观音
芳华
蝙蝠侠：侠影之谜
无敌破坏王2：大闹互联网
电影名称
白日梦想家
垫底辣妹
钢铁侠3
香水
变形金刚
天才少女
雨中曲
上帝之城
聚焦
秒速5厘米
牯岭街少年杀人事件
无问西东
X战警：逆转未来
千钧一发
误杀瞒天记
穿普拉达的女王
速度与激情5
东京物语
百鸟朝凤
霍比特人2：史矛革之战
电影名称
十二公民
加勒比海盗2：聚魂棺
海底总动员
小姐
比海更深
虎口脱险
穿越时空的少女
功夫熊猫
风声
无耻混蛋
奇异博士
霍比特人1：意外之旅
蚁人
玩具总动员2
银翼杀手2049
我的少女时代
小鬼当家
加勒比海盗3：世界的尽头
查理和巧克力工厂
至爱梵高·星空之谜
电影名称
杀死比尔
战争之王
燃情岁月
黑鹰坠落
帕丁顿熊2
美食总动员
后天
闪灵
千年女优
灿烂人生
神偷奶爸2
红猪
卧虎藏龙
无人区
起风了
七月与安生
X战警：第一战
钢铁侠2
比利·林恩的中场战事
朗读者
电影名称
夏目友人帐
一条狗的使命
萨利机长
神秘巨星
神奇动物在哪里
假如爱有天意
