date,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h
2016-07-07,89,良,33,50,6,1.2,29,146
2016-07-08,60,良,41,58,5,1.3,32,111
2016-07-09,50,优,31,49,6,1.1,30,100
2016-07-10,58,良,18,39,6,1,34,109
2016-07-11,89,良,58,79,5,1.3,23,146
2016-07-12,43,优,25,42,4,0.7,27,86
2016-07-13,35,优,14,23,4,0.7,23,69
2016-07-14,36,优,9,22,6,0.6,25,71
2016-07-15,53,良,20,46,7,0.8,42,86
2016-07-16,43,优,15,31,7,0.7,34,63
2016-07-17,48,优,17,31,6,0.8,38,26
2016-07-18,52,良,23,41,6,0.9,41,92
2016-07-19,83,良,29,50,8,0.9,39,139
2016-07-20,59,良,42,63,6,1,45,110
2016-07-21,60,良,40,58,5,1,38,112
2016-07-22,52,良,28,54,4,0.9,30,51
2016-07-23,29,优,14,29,3,0.9,21,36
2016-07-24,40,优,22,40,4,0.9,21,68
2016-07-25,45,优,15,29,6,0.8,36,68
2016-07-26,53,良,12,22,5,0.8,26,103
2016-07-27,47,优,22,38,6,0.8,32,94
2016-07-28,50,优,25,46,8,0.9,40,85
2016-07-29,55,良,26,40,5,1,36,106
2016-07-30,59,良,27,46,5,1,31,110
2016-07-31,65,良,37,67,6,1.2,52,90
2016-08-01,50,优,26,49,6,1,40,82
2016-08-02,61,良,25,47,6,1,35,113
2016-08-03,67,良,27,46,5,1.1,30,120
2016-08-04,65,良,28,52,6,1.4,22,117
2016-08-05,46,优,24,46,7,1,31,72
2016-08-06,48,优,27,48,7,0.9,25,89
2016-08-07,43,优,11,25,8,0.7,21,85
2016-08-08,45,优,14,36,10,0.7,35,90
2016-08-09,45,优,16,36,11,0.7,36,83
2016-08-10,52,良,33,54,9,1,26,102
2016-08-11,75,良,55,84,7,0.9,21,97
2016-08-12,88,良,65,107,7,1.1,26,81
2016-08-13,60,良,30,51,8,0.8,35,112
2016-08-14,39,优,16,29,13,0.9,30,77
2016-08-15,36,优,12,31,10,0.8,27,72
2016-08-16,46,优,18,46,9,0.7,34,79
2016-08-17,56,良,27,62,10,0.9,43,100
2016-08-18,50,优,21,44,10,0.9,38,100
2016-08-19,68,良,19,40,9,0.8,38,121
2016-08-20,48,优,19,47,9,0.8,38,95
2016-08-21,52,良,21,43,9,1,41,84
2016-08-22,47,优,22,38,8,1,33,94
2016-08-23,55,良,28,52,12,1,44,90
2016-08-24,52,良,27,52,13,1.2,36,102
2016-08-25,30,优,11,24,9,0.9,24,52
2016-08-26,40,优,13,32,10,1.1,32,61
2016-08-27,52,良,19,39,13,1,41,84
2016-08-28,53,良,26,56,12,1.1,42,77
2016-08-29,32,优,14,32,13,0.9,21,55
2016-08-30,22,优,9,18,9,0.8,17,24
2016-08-31,22,优,8,17,8,0.8,17,42
2016-09-01,28,优,10,16,8,0.9,22,45
2016-09-02,35,优,13,23,10,0.9,28,43
2016-09-03,50,优,27,44,14,0.8,34,99
2016-09-04,42,优,18,33,12,0.8,33,75
2016-09-05,53,良,21,36,11,1,42,68
2016-09-06,46,优,32,43,10,1.1,31,78
2016-09-07,47,优,29,47,12,1.1,35,90
2016-09-08,37,优,17,30,11,0.9,29,39
2016-09-09,29,优,11,20,10,0.7,23,31
2016-09-10,30,优,11,22,9,0.9,24,26
2016-09-11,37,优,14,25,9,1.1,29,18
2016-09-12,52,良,25,42,9,1.1,41,46
2016-09-13,53,良,29,51,9,1,42,58
2016-09-14,58,良,23,44,11,1,46,56
2016-09-15,35,优,14,23,9,0.9,26,69
2016-09-16,33,优,13,24,9,0.9,26,56
2016-09-17,32,优,14,30,8,1,25,36
2016-09-18,45,优,19,39,10,1,36,52
2016-09-19,52,良,27,42,10,1,41,61
2016-09-20,54,良,31,47,12,0.9,43,78
2016-09-21,53,良,36,55,13,1.2,42,90
2016-09-22,50,优,31,49,14,0.8,37,100
2016-09-23,59,良,42,59,14,1,35,110
2016-09-24,58,良,41,58,13,1,31,81
2016-09-25,47,优,32,47,11,1.2,30,62
2016-09-26,64,良,43,63,11,1.1,51,55
2016-09-27,28,优,14,21,7,0.8,22,36
2016-09-28,42,优,12,23,7,0.7,33,46
2016-09-29,57,良,20,34,9,0.8,45,54
2016-09-30,64,良,30,48,12,0.9,51,70
2016-10-01,56,良,38,61,15,1.2,43,106
2016-10-02,52,良,21,41,13,0.9,41,56
2016-10-03,40,优,23,33,7,0.9,32,43
2016-10-04,43,优,28,39,9,1.1,34,40
2016-10-05,47,优,28,42,10,0.9,37,44
2016-10-06,44,优,22,35,9,0.8,35,53
2016-10-07,59,良,36,45,10,0.8,47,27
2016-10-08,40,优,15,21,9,0.7,32,35
2016-10-09,45,优,16,25,11,0.7,36,46
2016-10-10,43,优,17,28,13,0.6,34,53
2016-10-11,42,优,17,28,12,0.7,33,50
2016-10-12,54,良,23,40,15,0.8,43,53
2016-10-13,83,良,54,84,15,1.5,66,52
2016-10-14,124,轻度污染,94,122,16,1.6,66,60
2016-10-15,135,轻度污染,103,127,16,1.4,51,94
2016-10-16,75,良,55,76,13,1,31,88
2016-10-17,42,优,25,36,11,0.8,33,46
2016-10-18,58,良,36,53,16,0.8,46,53
2016-10-19,44,优,23,36,12,0.8,35,29
2016-10-20,48,优,24,40,15,1,38,48
2016-10-21,87,良,64,105,22,1.2,50,27
2016-10-22,53,良,37,47,19,1,41,51
2016-10-23,59,良,35,55,23,1,47,46
2016-10-24,82,良,60,102,30,1.3,58,47
2016-10-25,139,轻度污染,106,142,32,1.3,59,59
2016-10-26,42,优,29,37,18,0.7,33,50
2016-10-27,79,良,58,75,31,1,51,46
2016-10-28,93,良,69,78,25,0.9,47,51
2016-10-29,74,良,54,70,24,0.8,41,59
2016-10-30,82,良,60,77,28,0.9,46,46
2016-10-31,75,良,55,63,22,1,36,52
2016-11-01,109,轻度污染,82,96,34,1.2,50,55
2016-11-02,152,中度污染,116,108,39,1.3,60,49
2016-11-03,152,中度污染,116,98,30,1.4,57,62
2016-11-04,500,严重污染,704,547,64,3.3,136,36
2016-11-05,262,重度污染,212,209,27,1.2,61,57
2016-11-06,149,轻度污染,114,130,32,0.9,53,49
2016-11-07,85,良,63,81,24,0.8,44,45
2016-11-08,64,良,46,52,30,1,42,46
2016-11-09,77,良,56,62,36,1.1,50,50
2016-11-10,107,轻度污染,80,104,43,1.1,59,31
2016-11-11,73,良,53,58,30,0.9,41,48
2016-11-12,108,轻度污染,81,81,38,1.5,62,57
2016-11-13,113,轻度污染,85,106,56,1.4,72,39
2016-11-14,65,良,47,64,30,1,34,54
2016-11-15,59,良,42,48,33,1.3,43,48
2016-11-16,97,良,72,99,47,1.5,60,42
2016-11-17,129,轻度污染,98,107,57,1.3,67,43
2016-11-18,107,轻度污染,80,99,46,0.9,52,46
2016-11-19,72,良,52,69,46,0.8,50,47
2016-11-20,63,良,45,58,45,1,46,49
2016-11-21,64,良,46,60,49,1,47,44
2016-11-22,78,良,57,67,48,1.2,55,50
2016-11-23,105,轻度污染,79,96,62,1.1,64,40
2016-11-24,98,良,73,82,61,1.2,64,47
2016-11-25,152,中度污染,116,144,86,1.8,83,42
2016-11-26,127,轻度污染,96,114,69,1.1,64,33
2016-11-27,138,轻度污染,105,122,46,1.5,54,50
2016-11-28,75,良,55,72,52,1.3,55,51
2016-11-29,99,良,74,95,68,1.4,67,41
2016-11-30,57,良,40,53,49,0.8,43,41
2016-12-01,51,良,34,52,38,1.2,37,50
2016-12-02,67,良,48,69,54,1.3,51,48
2016-12-03,142,轻度污染,108,129,67,1.5,58,61
2016-12-04,67,良,48,65,38,1,48,55
2016-12-05,99,良,74,93,55,1.7,64,36
2016-12-06,148,轻度污染,113,142,72,1.9,75,22
2016-12-07,165,中度污染,125,151,67,2,75,30
2016-12-08,147,轻度污染,112,127,60,1.6,65,26
2016-12-09,202,重度污染,152,166,69,1.9,70,36
2016-12-10,176,中度污染,133,158,68,1.6,72,34
2016-12-11,140,轻度污染,107,136,75,1.6,68,35
2016-12-12,129,轻度污染,98,113,60,1.7,61,40
2016-12-13,67,良,48,56,38,1.2,42,37
2016-12-14,134,轻度污染,102,118,52,1.9,63,37
2016-12-15,99,良,74,91,51,1.4,54,45
2016-12-16,108,轻度污染,81,96,65,1.4,58,33
2016-12-17,192,中度污染,144,178,92,2.1,79,32
2016-12-18,212,重度污染,162,192,74,1.8,71,26
2016-12-19,142,轻度污染,108,138,53,1.4,56,57
2016-12-20,115,轻度污染,87,118,39,1.3,44,43
2016-12-21,105,轻度污染,79,102,39,1.3,47,40
2016-12-22,49,优,26,39,34,0.7,39,57
2016-12-23,65,良,38,49,40,1,52,51
2016-12-24,129,轻度污染,98,123,73,1.8,73,35
2016-12-25,118,轻度污染,89,107,76,1.4,66,32
2016-12-26,70,良,51,55,38,1.2,46,46
2016-12-27,150,轻度污染,115,140,58,2.3,67,32
2016-12-28,88,良,65,87,56,1,53,46
2016-12-29,100,良,75,90,54,1,52,39
2016-12-30,110,轻度污染,83,77,63,1.7,63,39
2016-12-31,212,重度污染,162,220,85,3,82,21
2017-01-01,238,重度污染,187,234,75,2.8,78,26
2017-01-02,247,重度污染,197,234,74,2.4,84,33
2017-01-03,122,轻度污染,92,118,65,1.4,65,48
2017-01-04,277,重度污染,227,262,74,3.3,90,39
2017-01-05,270,重度污染,220,298,110,3.7,116,29
2017-01-06,193,中度污染,145,179,93,2.4,100,39
2017-01-07,288,重度污染,238,285,112,3.2,124,38
2017-01-08,350,严重污染,295,354,100,3.5,130,27
2017-01-09,72,良,50,62,40,1.3,43,57
2017-01-10,47,优,31,38,32,1.4,39,51
2017-01-11,58,良,41,51,36,1.4,47,57
2017-01-12,67,良,48,64,40,1.6,47,57
2017-01-13,51,良,31,48,34,0.9,41,55
2017-01-14,52,良,29,40,42,0.9,42,57
2017-01-15,72,良,68,79,52,1.3,56,48
2017-01-16,235,重度污染,190,215,80,2.7,96,40
2017-01-17,318,严重污染,270,307,103,3.3,126,27
2017-01-18,230,重度污染,177,201,64,1.7,86,54
2017-01-19,205,重度污染,165,188,72,1.7,81,37
2017-01-20,175,中度污染,134,161,55,1.6,69,49
2017-01-21,118,轻度污染,89,109,69,1.4,63,37
2017-01-22,90,良,60,71,45,1,49,53
2017-01-23,106,轻度污染,79,91,50,1.3,58,57
2017-01-24,177,中度污染,137,159,72,1.9,75,60
2017-01-25,140,轻度污染,106,136,85,1.4,66,72
2017-01-26,83,良,60,94,47,1.2,41,75
2017-01-27,50,优,41,60,45,1.4,30,75
2017-01-28,262,重度污染,213,229,93,2.3,61,56
2017-01-29,96,良,71,82,52,1.6,43,68
2017-01-30,72,良,55,67,43,1.7,39,64
2017-01-31,72,良,53,68,48,1.5,41,69
2017-02-01,44,优,29,43,34,1.1,29,65
2017-02-02,56,良,50,61,44,1.4,45,76
2017-02-03,165,中度污染,131,154,66,2.2,76,91
2017-02-04,275,重度污染,226,265,90,3.6,107,78
2017-02-05,148,轻度污染,110,137,58,1.8,70,80
2017-02-06,56,良,32,45,37,1.6,46,72
2017-02-07,104,轻度污染,87,107,53,2.4,72,58
2017-02-08,160,中度污染,121,147,45,2.6,69,66
2017-02-09,61,良,43,58,32,1.4,47,73
2017-02-10,48,优,26,40,28,1,40,75
2017-02-11,82,良,66,90,41,1.2,47,66
2017-02-12,225,重度污染,176,181,58,2,77,70
2017-02-13,192,中度污染,148,166,52,2.3,92,75
2017-02-14,145,轻度污染,110,133,56,1.9,77,110
2017-02-15,111,轻度污染,84,105,49,1.6,61,92
2017-02-16,75,良,53,83,27,1.5,40,82
2017-02-17,43,优,23,42,22,1.6,37,78
2017-02-18,68,良,43,63,35,2,56,71
2017-02-19,73,良,36,95,35,1.6,51,67
2017-02-20,50,优,29,39,29,1.4,42,78
2017-02-21,81,良,59,79,58,1.6,59,94
2017-02-22,65,良,46,63,40,1.3,44,79
2017-02-23,60,良,38,49,41,1.6,48,92
2017-02-24,67,良,48,60,46,1.8,54,88
2017-02-25,67,良,48,56,38,1.5,55,101
2017-02-26,106,轻度污染,85,104,54,2,78,95
2017-02-27,81,良,59,75,56,1.4,53,116
2017-02-28,70,良,47,59,42,1.5,54,108
2017-03-01,42,优,23,32,23,1.6,35,76
2017-03-02,72,良,51,74,41,2,58,73
2017-03-03,57,良,35,53,33,1.5,45,89
2017-03-04,62,良,38,56,37,1.7,52,76
2017-03-05,85,良,63,94,42,2.1,65,92
2017-03-06,63,良,42,68,35,1.6,50,83
2017-03-07,42,优,23,36,29,1.3,34,85
2017-03-08,50,优,24,37,31,1.4,41,84
2017-03-09,60,良,27,44,29,1.1,50,84
2017-03-10,81,良,50,74,33,1.8,66,97
2017-03-11,76,良,56,85,44,1.6,62,122
2017-03-12,80,良,57,67,26,1.4,44,72
2017-03-13,55,良,26,36,25,1.2,45,56
2017-03-14,60,良,27,47,30,1.4,50,92
2017-03-15,77,良,58,91,42,1.8,62,101
2017-03-16,154,中度污染,122,156,48,2.1,87,102
2017-03-17,107,轻度污染,80,125,38,1.9,84,95
2017-03-18,90,良,46,84,41,1.5,72,89
2017-03-19,60,良,39,71,24,1.3,37,100
2017-03-20,63,良,46,70,27,1.3,50,80
2017-03-21,55,良,30,56,26,1.3,44,92
2017-03-22,53,良,25,45,21,1.3,44,87
2017-03-23,58,良,41,65,27,1.2,48,86
2017-03-24,62,良,46,74,26,1.3,50,105
2017-03-25,113,轻度污染,86,117,29,1.4,57,120
2017-03-26,83,良,62,99,27,1.6,62,116
2017-03-27,121,轻度污染,94,134,30,1.4,70,107
2017-03-28,161,中度污染,128,170,34,1.7,71,122
2017-03-29,149,轻度污染,115,150,30,1.6,65,94
2017-03-30,75,良,57,84,24,1.2,58,104
2017-03-31,142,轻度污染,109,151,29,1.5,72,90
2017-04-01,114,轻度污染,93,121,29,1.5,72,113
2017-04-02,119,轻度污染,94,143,27,1.4,57,125
2017-04-03,236,重度污染,184,229,36,2,84,170
2017-04-04,220,重度污染,173,310,40,1.9,65,202
2017-04-05,199,中度污染,0,0,32,1.6,49,144
2017-04-06,180,中度污染,132,140,26,1.8,50,98
2017-04-07,90,良,70,89,26,1.7,53,97
2017-04-08,60,良,30,48,19,1.4,30,112
2017-04-09,75,良,60,86,26,1.7,47,116
2017-04-10,120,轻度污染,85,185,30,1.7,41,142
2017-04-11,60,良,46,65,18,1.4,35,107
2017-04-12,66,良,44,85,21,1.3,41,98
2017-04-13,134,轻度污染,74,231,30,1.4,45,109
2017-04-14,109,轻度污染,79,169,30,1.7,46,122
2017-04-15,105,轻度污染,51,157,35,1.9,42,115
2017-04-16,71,良,62,90,25,1.9,46,109
2017-04-17,134,轻度污染,100,131,24,2.2,59,84
2017-04-18,68,良,49,63,21,1.8,41,80
2017-04-19,50,优,30,44,22,1,39,100
2017-04-20,67,良,51,70,22,1.2,49,108
2017-04-21,61,良,43,72,22,1.5,48,110
2017-04-22,72,良,36,93,25,1.5,38,127
2017-04-23,51,良,30,49,18,1.7,26,94
2017-04-24,52,良,31,43,16,1.4,42,85
2017-04-25,43,优,23,36,15,1.2,34,87
2017-04-26,46,优,16,30,13,1.1,36,92
2017-04-27,56,良,33,57,18,1.3,47,104
2017-04-28,72,良,39,90,22,1.6,60,111
2017-04-29,98,良,29,144,19,1.5,32,111
2017-04-30,44,优,15,43,14,1.5,28,88
2017-05-01,65,良,26,74,19,1.8,44,119
2017-05-02,103,轻度污染,45,145,16,1.3,34,164
2017-05-03,123,轻度污染,47,195,12,1.1,22,164
2017-05-04,166,中度污染,0,0,14,1,24,111
2017-05-05,297,重度污染,0,0,10,1.2,24,94
2017-05-06,57,良,14,63,10,1,13,68
2017-05-07,45,优,20,44,11,1,28,87
2017-05-08,65,良,24,43,12,1.1,40,119
2017-05-09,134,轻度污染,35,93,15,1.1,33,198
2017-05-10,101,轻度污染,35,81,12,1.1,35,162
2017-05-11,99,良,41,120,10,1,31,159
2017-05-12,60,良,25,71,8,0.6,23,89
2017-05-13,58,良,26,64,10,0.7,32,105
2017-05-14,41,优,12,15,10,0.7,23,82
2017-05-15,55,良,18,30,11,0.9,33,106
2017-05-16,81,良,22,41,11,1,31,138
2017-05-17,108,轻度污染,23,57,12,0.8,31,169
2017-05-18,167,中度污染,46,127,12,0.8,28,232
2017-05-19,92,良,40,114,9,0.6,33,151
2017-05-20,70,良,30,89,9,0.7,44,107
2017-05-21,41,优,16,27,7,0.7,34,71
2017-05-22,37,优,12,17,6,0.6,28,74
2017-05-23,56,良,15,28,7,0.6,35,108
2017-05-24,48,优,11,27,7,0.6,22,96
2017-05-25,49,优,19,39,8,0.6,31,98
2017-05-26,56,良,24,62,10,0.8,47,105
2017-05-27,88,良,23,56,11,0.8,44,146
2017-05-28,102,轻度污染,31,92,13,0.9,31,163
2017-05-29,76,良,24,102,9,0.8,22,105
2017-05-30,49,优,16,44,8,0.7,19,98
2017-05-31,55,良,22,56,8,0.6,44,94
2017-06-01,32,优,12,31,8,0.6,26,63
2017-06-02,37,优,16,33,9,0.6,28,75
2017-06-03,38,优,14,22,9,0.7,32,71
2017-06-04,52,良,19,33,11,0.8,44,82
2017-06-05,74,良,20,38,11,0.8,38,129
2017-06-06,79,良,26,95,12,0.8,37,135
2017-06-07,56,良,43,38,8,0.7,35,88
2017-06-08,55,良,22,37,9,0.7,35,107
2017-06-09,42,优,9,23,8,0.8,34,71
2017-06-10,32,优,14,25,8,0.8,27,39
2017-06-11,45,优,20,39,10,0.8,36,59
2017-06-12,60,良,23,52,11,0.9,50,91
2017-06-13,70,良,20,52,11,0.7,43,124
2017-06-14,59,良,22,57,10,0.6,41,111
2017-06-15,45,优,15,38,8,0.5,32,91
2017-06-16,68,良,22,51,10,0.6,43,122
2017-06-17,74,良,36,59,10,0.9,53,129
2017-06-18,110,轻度污染,32,47,10,0.9,39,172
2017-06-19,112,轻度污染,23,33,10,0.8,30,174
2017-06-20,50,优,29,27,10,0.8,40,95
2017-06-21,47,优,14,21,10,0.7,38,85
2017-06-22,51,良,18,33,8,0.6,36,102
2017-06-23,80,良,20,46,8,0.7,43,137
2017-06-24,88,良,21,49,9,0.6,39,146
2017-06-25,49,优,18,43,9,0.6,29,98
2017-06-26,58,良,19,54,10,0.7,40,110
2017-06-27,128,轻度污染,32,60,9,0.7,42,191
2017-06-28,132,轻度污染,36,66,8,0.7,34,196
2017-06-29,148,轻度污染,43,80,9,0.8,26,213
2017-06-30,68,良,50,67,6,0.8,33,116
2017-07-01,75,良,31,78,7,0.8,39,131
2017-07-02,55,良,18,48,8,0.7,45,107
2017-07-03,73,良,20,55,8,0.7,43,128
2017-07-04,100,良,21,62,10,0.7,46,160
2017-07-05,112,轻度污染,37,97,10,0.9,66,174
2017-07-06,101,轻度污染,29,78,7,0.9,49,162
2017-07-07,92,良,25,69,8,1,42,151
2017-07-08,83,良,23,41,7,1.1,23,140
2017-07-09,109,轻度污染,20,39,8,1,19,170
2017-07-10,62,良,13,30,9,0.8,28,115
2017-07-11,75,良,17,36,7,0.7,22,130
2017-07-12,88,良,29,51,6,0.8,19,146
2017-07-13,91,良,34,62,5,0.8,20,150
2017-07-14,64,良,12,28,6,0.6,25,117
2017-07-15,78,良,13,38,7,0.7,34,134
2017-07-16,79,良,13,47,7,0.8,38,135
2017-07-17,52,良,26,47,6,0.9,39,103
2017-07-18,62,良,28,54,6,0.9,29,115
2017-07-19,50,优,12,32,7,0.7,41,97
2017-07-20,55,良,16,42,7,0.6,44,33
2017-07-21,55,良,16,40,8,0.6,40,107
2017-07-22,70,良,18,56,9,0.7,41,125
2017-07-23,61,良,14,37,8,0.6,39,114
2017-07-24,42,优,15,43,8,0.5,32,84
2017-07-25,48,优,18,46,7,0.4,32,96
2017-07-26,60,良,22,57,8,0.5,50,77
2017-07-27,62,良,21,48,8,0.5,49,66
2017-07-28,60,良,16,34,7,0.5,29,112
2017-07-29,80,良,20,52,9,0.5,46,136
2017-07-30,87,良,25,62,8,0.6,50,145
2017-07-31,128,轻度污染,29,56,8,0.6,33,191
2017-08-01,75,良,30,45,8,0.7,39,130
2017-08-02,58,良,15,28,6,0.6,27,110
2017-08-03,32,优,9,17,5,0.4,24,65
2017-08-04,32,优,7,14,5,0.5,15,64
2017-08-05,55,良,15,32,6,0.7,34,106
2017-08-06,85,良,16,34,7,0.7,42,142
2017-08-07,50,优,7,14,6,0.5,21,101
2017-08-08,36,优,8,21,6,0.5,25,72
2017-08-09,56,良,15,40,6,0.5,32,108
2017-08-10,33,优,10,33,6,0.5,24,61
2017-08-11,33,优,10,26,6,0.5,22,66
2017-08-12,72,良,17,36,7,0.6,28,127
2017-08-13,81,良,24,52,8,0.7,34,138
2017-08-14,44,优,14,44,9,0.6,34,86
2017-08-15,44,优,15,44,9,0.5,34,71
2017-08-16,39,优,16,38,8,0.5,29,57
2017-08-17,41,优,17,41,7,0.6,25,73
2017-08-18,45,优,14,46,8,0.6,34,80
2017-08-19,56,良,20,63,8,0.7,44,93
2017-08-20,55,良,18,52,9,0.7,38,107
2017-08-21,46,优,15,39,8,0.6,26,92
2017-08-22,50,优,26,50,7,0.6,26,95
2017-08-23,48,优,28,47,6,0.5,30,80
2017-08-24,43,优,20,42,5,0.6,25,80
2017-08-25,54,良,29,57,4,0.6,16,64
2017-08-26,36,优,19,37,5,0.6,20,70
2017-08-27,61,良,14,52,7,0.6,26,114
2017-08-28,37,优,9,31,5,0.5,16,74
2017-08-29,37,优,7,37,5,0.5,16,64
2017-08-30,27,优,8,21,6,0.5,20,55
2017-08-31,40,优,17,41,7,0.6,33,75
2017-09-01,65,良,34,82,10,0.9,52,55
2017-09-02,62,良,42,84,11,0.9,50,77
2017-09-03,65,良,31,81,12,0.8,48,93
2017-09-04,70,良,27,52,11,0.6,27,124
2017-09-05,45,优,26,43,9,0.6,37,80
2017-09-06,43,优,14,30,9,0.5,35,83
2017-09-07,59,良,16,44,8,0.5,32,111
2017-09-08,29,优,11,30,8,0.5,22,59
2017-09-09,57,良,26,71,9,0.7,39,64
2017-09-10,57,良,23,62,9,0.6,39,35
2017-09-11,36,优,12,28,7,0.5,25,73
2017-09-12,34,优,14,35,8,0.5,28,49
2017-09-13,37,优,15,37,7,0.5,30,56
2017-09-14,44,优,23,47,8,0.6,28,54
2017-09-15,64,良,33,77,10,0.8,44,56
2017-09-16,57,良,37,62,9,0.7,38,91
2017-09-17,39,优,12,22,8,0.4,25,79
2017-09-18,46,优,25,44,9,0.7,38,45
2017-09-19,52,良,25,53,9,0.7,41,55
2017-09-20,38,优,15,34,7,0.7,32,75
2017-09-21,55,良,19,43,8,0.7,33,107
2017-09-22,58,良,16,35,7,0.7,25,110
2017-09-23,52,良,21,55,9,0.8,27,93
2017-09-24,50,优,15,49,8,0.6,27,80
2017-09-25,45,优,17,44,9,0.7,34,81
2017-09-26,45,优,21,44,8,0.6,29,70
2017-09-27,36,优,11,35,6,0.6,26,68
2017-09-28,34,优,11,33,6,0.6,25,62
2017-09-29,36,优,10,36,5,0.5,20,65
2017-09-30,38,优,14,38,6,0.6,29,62
2017-10-01,64,良,19,75,6,0.5,16,99
2017-10-02,35,优,16,30,8,0.6,27,70
2017-10-03,36,优,15,33,7,0.6,30,73
2017-10-04,39,优,14,32,7,0.5,25,79
2017-10-05,72,良,34,94,11,0.8,29,119
2017-10-06,80,良,40,75,10,0.6,26,137
2017-10-07,55,良,40,56,10,0.6,31,88
2017-10-08,55,良,36,60,10,0.5,37,49
2017-10-09,47,优,30,48,10,0.5,32,58
2017-10-10,72,良,58,85,16,0.6,45,67
2017-10-11,147,轻度污染,108,135,14,0.8,48,75
2017-10-12,45,优,22,43,10,0.6,36,74
2017-10-13,75,良,54,75,11,0.7,44,80
2017-10-14,50,优,22,49,9,0.5,34,74
2017-10-15,63,良,45,76,12,0.6,44,70
2017-10-16,50,优,27,47,7,0.5,35,77
2017-10-17,60,良,45,70,13,0.7,43,66
2017-10-18,225,重度污染,202,219,29,1.2,74,105
2017-10-19,473,严重污染,447,478,26,2.3,133,129
2017-10-20,339,严重污染,279,334,27,1.4,95,134
2017-10-21,40,优,20,43,13,0.6,33,76
2017-10-22,76,良,50,90,21,1,57,60
2017-10-23,107,轻度污染,81,111,24,0.9,61,77
2017-10-24,91,良,70,122,20,0.8,52,92
2017-10-25,137,轻度污染,107,154,23,1.1,70,88
2017-10-26,194,中度污染,157,191,36,1.4,86,120
2017-10-27,328,严重污染,313,302,34,1.6,76,107
2017-10-28,175,中度污染,136,177,19,0.8,39,66
2017-10-29,143,轻度污染,111,130,20,0.9,38,64
2017-10-30,63,良,95,96,21,0.8,46,66
2017-10-31,252,重度污染,213,251,28,1.3,62,71
2017-11-01,400,严重污染,455,398,33,1.8,82,96
2017-11-02,298,重度污染,243,257,22,1.2,49,87
2017-11-03,211,重度污染,276,213,21,1.3,50,74
2017-11-04,289,重度污染,238,273,27,1.4,62,66
2017-11-05,244,重度污染,191,289,28,1.1,55,92
2017-11-06,349,严重污染,322,286,26,1.4,72,90
2017-11-07,435,严重污染,392,352,21,1.6,66,34
2017-11-08,38,优,25,40,14,0.8,32,60
2017-11-09,80,良,58,72,27,1,41,67
2017-11-10,41,优,30,34,15,0.9,24,63
2017-11-11,61,良,47,51,25,1.1,36,69
2017-11-12,53,良,37,54,35,1,38,54
2017-11-13,57,良,40,61,19,0.8,32,64
2017-11-14,36,优,12,36,12,0.6,16,55
2017-11-15,33,优,18,30,17,0.7,24,67
2017-11-16,90,良,68,90,28,1.1,49,59
2017-11-17,57,良,40,60,26,0.7,36,60
2017-11-18,39,优,23,37,20,0.6,23,55
2017-11-19,44,优,33,48,25,0.7,32,57
2017-11-20,80,良,58,86,33,0.8,40,55
2017-11-21,93,良,68,139,33,0.7,42,56
2017-11-22,57,良,41,57,26,0.6,30,50
2017-11-23,37,优,25,37,24,0.8,24,51
2017-11-24,48,优,34,48,25,0.9,29,54
2017-11-25,116,轻度污染,82,106,53,1.2,49,39
2017-11-26,93,良,61,88,42,1.2,45,64
2017-11-27,97,良,40,143,23,0.7,29,62
2017-11-28,72,良,45,90,24,0.7,27,48
2017-11-29,38,优,17,38,19,0.9,20,60
2017-11-30,35,优,25,41,27,1.1,30,52
2017-12-01,55,良,55,74,48,1,41,0
2017-12-02,58,良,53,74,41,0.9,38,0
2017-12-03,35,优,47,58,43,0.6,40,0
2017-12-04,68,良,48,65,30,1,36,0
2017-12-05,94,良,54,71,37,1.4,41,0
2017-12-06,139,轻度污染,84,125,67,1.7,64,0
2017-12-07,162,中度污染,78,103,54,2.2,51,0
2017-12-08,104,轻度污染,68,97,41,1.2,41,0
2017-12-09,98,良,76,106,46,1.2,44,0
2017-12-10,87,良,42,57,29,1,28,0
2017-12-11,25,优,24,34,26,0.9,26,0
2017-12-12,30,优,26,34,32,0.9,30,0
2017-12-13,84,良,65,76,57,1.2,48,55
2017-12-14,127,轻度污染,96,116,80,1.4,64,45
2017-12-15,132,轻度污染,99,116,63,1.2,56,51
2017-12-16,93,良,72,86,51,1.2,44,48
2017-12-17,80,良,59,77,58,0.9,47,46
2017-12-18,89,良,66,80,50,0.9,48,53
2017-12-19,84,良,63,79,46,1,46,49
2017-12-20,107,轻度污染,83,107,79,1.2,61,40
2017-12-21,77,良,59,75,53,0.9,49,56
2017-12-22,127,轻度污染,96,108,54,1.4,61,51
2017-12-23,132,轻度污染,100,118,68,1.4,65,45
2017-12-24,142,轻度污染,108,120,46,1.2,52,53
2017-12-25,89,良,66,85,58,1,46,48
2017-12-26,48,优,34,42,38,0.9,33,54
2017-12-27,70,良,54,63,50,1.2,44,53
2017-12-28,172,中度污染,133,150,65,2,67,44
2017-12-29,156,中度污染,117,136,64,1.5,64,45
2017-12-30,206,重度污染,157,188,91,1.9,79,31
2017-12-31,162,中度污染,124,139,68,1.4,62,63
2018-01-01,294,重度污染,244,266,81,2.5,92,26
