造纸,标排口,嵊州市西鲍第五纸业有限公司
污水处理厂,标排口,兰溪市诸葛镇污水处理厂
纺织染整,排放口,浙江永春针织有限公司
纺织染整,标排口,上虞市舜虹纺织漂染有限公司
污水处理厂,标准排放口,浙江国水环保科技有限公司（东海污水处理厂）
电镀,标排口1#,宁海县信豪铝业有限公司
纺织染整,标排口,义乌市诚信织带有限公司
纺织染整,总排口,浙江旺盛控股集团有限公司
皮革,标准排放口,浙江南龙皮业有限公司（温州市瓯海南龙制革厂）
污水处理厂,工业线出水口,绍兴市上虞区水处理发展有限责任公司
纺织染整,标排口1#,杭州临安鹊梅纺织有限公司
金属加工,标准排放口,温州宏丰合金有限公司
污水处理厂,进水口,丽水市供排水有限责任公司(水阁污水处理厂)
电镀,废水排放口,湖州金久电镀有限公司
污水处理厂,标准排放口,浙江双良商达环保有限公司(三魁污水处理厂）
纺织染整,标排口,湖州佳新丝绸炼染有限公司
纺织染整,标排口,金华市兰婷针织有限公司
化工,标准排放口,温州黄河超细纤维有限公司
垃圾焚烧,1#排口,温岭瀚洋资源电力有限公司
电镀,标排口1#,山中合金（宁波）有限公司
污水处理厂,总排口,长兴县诚泽水务有限公司
化工,废水排放口,浙江圣安化工有限公司
化工,1#排口,台州市德长环保有限公司
纺织染整,标准排放口,温州市成鑫染织有限公司
污水处理厂,华埠污水厂排放口,开化富春紫光水务有限公司（城镇（原名为开化县城市污水处理厂）
化工,排放口,杭州禾新化工有限公司
纺织染整,标排口,长兴海德纺织科技有限公司
化工,标排口,新化化工股份有限公司大洋基地
纺织染整,纳管口,绍兴柯桥协力纺织整理有限公司
纺织染整,标排口,义乌市永军染整有限公司
食品加工,1#排口,浙江红石梁集团济公家酒坊有限公司
重金属,1#排口,玉环电镀有限公司
火电,6#废气排放口,浙江国华浙能发电有限公司
污水处理厂,出口,绍兴柯桥排水有限公司城南分公司
纺织染整,标排口,宁波市海曙祥和染整厂
医药,标排口,浙北药业有限公司
热电,高温高压排放口,浙江嘉善协联热电有限公司
化工,纳管口,嘉兴金利化工有限公司
医药,标排口,歌礼药业（浙江）有限公司
重金属,1#排口,浙江之恩环保产业园有限公司
污水处理厂,标排口,杭州市排水有限公司城西水处理分公司
daxingchuqinyangzhi,废水标排口,杭州国茂生态农业科技发展有限公司
金属加工,标排口,宁波奉化永诚源金属制品有限公司
化工,总排口,宁波三江益农化学有限公司
皮革,标排口,衢州市富华皮革有限公司
纺织染整,标排口,湖州景兴纺织印染有限公司
纺织染整,宏达染整标排口,金华市宏达染整有限公司
纺织染整,标排口,浙江汇丽印染整理有限公司
纺织染整,排放口,杭州天成印染有限公司
化工,VOCs排放口卫星科技1,浙江卫星石化股份有限公司
电镀,标准排放口,瑞安市东钛金属工艺有限公司
污水处理厂,废水排放口,宁波北仑岩东水务有限公司小港污水处理厂
化工,标准排放口,浙江瑞成新材料股份有限公司
纺织染整,标排口1#,临安彩绿线业有限公司
造纸,废水标排口,杭州富阳亭山造纸二厂
化工,1#排放口,杭州传化精细化工有限公司
污水处理厂,标准排放口,浙江双良商达环保有限公司(筱村污水处理厂)
纺织染整,标排口,宁波天一纺织线业有限公司
皮革,入管网口,浙江瑞华皮业有限公司
纺织染整,纳管口,嘉兴市秀洲区万虹漂染有限公司
医药,标排口,浙江远力健药业有限公司
纺织染整,标排口,绍兴海神印染制衣有限公司
纺织染整,总排口,嘉兴市远大纺织印染有限公司
重金属,1#排口,临海市金泽金属表面处理有限公司
电镀,标准排放口,永嘉恒达拉链科技有限公司
重金属,标排口1#,宁海县长光铝塑制品厂
金属加工,标排口,兰溪市鼎昱金属制品有限公司
化工,绿谷厂区,浙江闽锋化学有限公司
造纸,标准排放口,温州市奔马机电有限公司
污水处理厂,1#排口,天台县城乡污水处理有限公司（平桥污水）
化工,废水排放口,浙江中法新材料有限公司
化工,排放口,浙江波磊涂料有限公司
污水处理厂,标准排放口,文成县公用事业投资有限公司（南田污水处理厂）
水泥,废气排放口,浙江青龙山建材有限公司
化工,排放口,浙江绍兴元名聚氨酯有限公司
火电,2#废气排放口,平湖弘欣热电有限公司
火电,6号炉,浙江浙能嘉华发电有限公司
垃圾焚烧,1#排放口,杭州萧山锦江绿色能源有限公司
纺织染整,标排口,绍兴柯桥恒鸣化纤有限公司
电镀,标排口,义乌鸿伟制版有限公司(宝亨)
化工,标排口,国际香料香精（杭州）有限公司
食品加工,排放口,杭州冠亚饮料有限公司
污水处理厂,总排口,永康市玖月污水处理有限公司（永康市龙山污水处理厂）
医药,VOC排放口,浙江省昌海生物有限公司
纺织染整,排放口,杭州澳美印染有限公司
造纸,标排口1#,浙江文昌阁纸业有限公司
污水处理厂,2#排放口,杭州萧山污水处理有限公司（原钱江）
食品加工,废水排放口,杭州富春江罐头食品有限公司
电镀,标排口,宁波大昌金属材料科技有限公司
金属加工,纳管口,浙江君悦标准件有限公司
垃圾焚烧,1#废气排放口,舟山旺能环保能源有限公司
重金属,1#标排口,绍兴青运激光制版有限公司
造纸,标准排放口,瑞安市五心纸业有限公司
污水处理厂,1#排污口,庆元县五都污水处理厂
纺织染整,总排口,嘉兴市正丰染色有限公司
纺织染整,废水排放口,浙江神州毛纺有限公司
纺织染整,污水排放口,三养纺织(嘉兴)有限公司
污水处理厂,排放口,嘉兴市秀清水务建设有限公司小金港污水站
食品加工,废水排放口,杭州富阳杭富罐头食品有限公司
造纸,标排口,衢州双熊猫纸业有限公司
纺织染整,标排口,宁波华络特汽车内饰有限公司
污水处理厂,总排口,新昌县儒岙污水处理有限公司
金属加工,标排口,浙江新华机械制造有限公司
垃圾焚烧,2#,德长环保股份有限公司（德力西长江环保投资有限公司）
化工,总排口,绍兴上虞绍风化工有限公司
污水处理厂,金东污水处理厂排放口,浙江金华德朗水务有限公司金东污水处理厂
皮革,标准排放口,浙江力源皮业有限公司
化工,废水排放口,杭州崇耀科技发展有限公司
化工,龙利钜能rto焚烧炉,宁波龙利钜能新材料有限公司北仑分公司
化工,标排口,浙江花园生物高科股份有限公司
污水处理厂,进水口,瑞安紫光水业有限公司（瑞安市江北污水处理厂）
垃圾焚烧,2#标排口,杭州萧山城市绿色能源有限公司
热电,2#废气排放口,衢州市东港环保热电有限公司
化工,RTO焚烧炉排放口,宁波爱思开合成橡胶有限公司
造纸,标排口,浙江和泓环保纸业有限公司
污水处理厂,标排口,金塘污水处理中心
污水处理厂,标排口,东阳市第二污水处理厂
污水处理厂,标排口,兰溪信达环保科技工程有限公司
电镀,废水排放口,宁波凯达轴瓦有限公司
合成革,标排口,亚泰制革有限公司
电镀,排口,宁波四维尔工业有限责任公司
纺织染整,标排口,宁波远东织物印染有限公司
纺织染整,标排口,湖州盛利染整有限公司
食品加工,标排口,中国水产舟山海洋渔业有限公司
纺织染整,标排口,浙江屹男印染有限公司
金属加工,标排口,华尔推剪(宁波)有限公司
垃圾焚烧,2#烟囱,绍兴市再生能源发展有限公司
化工,标排口,浙江遂昌利民科技有限公司
造纸,废水标排口,杭州富阳华威纸业有限公司
纺织染整,废气排放口,海宁市利得宝印染有限公司
金属加工,1标排口,常石集团（舟山）造船有限公司
污水处理厂,总排口,嵊州市长乐镇长水污水处理有限公司
纺织染整,总排放口,浙江幕尚袜业有限公司
金属加工,标排口1#,杭州运锦特版有限公司
污水处理厂,标准排放口,泰顺碧源环境科技有限公司
污水处理厂,标排口,浙江省岱山科亮环保科技有限公司
纺织染整,标排口,浙江金鹰股份有限公司
重金属,1#排口,临海市东方特种电镀厂
火电,2#排放口,国电湖州南浔天然气热电有限公司
医药,1#排口,浙江乐普药业股份有限公司
热电,2#排放口,浙江拜克生物科技有限公司
电镀,总排口,浙江天乐集团有限公司
重金属,1#排口,浙江黄岩海圣龙电镀厂
医药,1#排口,肯特催化材料股份有限公司
纺织染整,标排口,湖州金欢线业有限公司
化工,PVC厂废水排放口,台塑工业（宁波）有限公司
热电,1号排放口,嘉兴市协鑫环保热电有限公司
皮革,入管网口,桐乡市道远裘革科技有限公司（恒源皮革）
纺织染整,标排口,浙江方圆染整有限公司
纺织染整,标排口,东阳市金泽洗染有限公司
电镀,废水排放口,宁波镇海渊博电镀有限公司
造纸,纳管口,浙江民丰罗伯特纸业有限公司
污水处理厂,标排口,杭州余杭水务有限公司开发区污水处理厂
重金属,总排口,绍兴绍运制版有限公司
纺织染整,1#标排口,浙江宇展印染有限公司
热电,废气排放口,浙江中成热电有限公司
化工,入管网口,浙江海利得新材料股份有限公司（马桥厂区）
热电,废气标排口6#,杭州余杭新奥能源发展有限公司
皮革,入管网口,浙江中辉裘革科技有限公司
化工,VOCs排放口卫星科技2,浙江卫星石化股份有限公司
化工,标排口,格林生物科技股份有限公司
污水处理厂,标准排口,岱西镇污水处理厂
化工,标排口,杭州越西客车制造有限公司
纺织染整,标排口,湖州丝得莉染色有限公司
纺织染整,标排口,金华市华尔汽车饰件有限公司
电镀,废水排放口,杭州富阳松华电镀有限公司
食品加工,综合废水排放口,江山市食品有限公司城关生猪定点屠宰厂
污水处理厂,四期标排口,杭州市排水有限公司城东水处理分公司（七格）
纺织染整,排放口,浙江昕欣数码科技股份有限公司
水泥,2000吨废气排放口,衢州南方水泥有限公司
造纸,废水排放口,杭州富阳大华造纸有限公司
造纸,废水标排口,富阳鑫宏纸业有限公司
金属加工,标排口,德清县佳伟线缆有限公司
化工,总排口,浙江福井化学工业有限公司
化工,标准排放口,浙江华峰热塑性聚氨酯有限公司（莘塍厂区）
食品加工,纳管口,浙江上方生物科技有限公司
污水处理厂,标排口,舟山市污水处理有限公司勾山污水处理厂
电镀,1#排口,浙江雄鹏机械有限公司
热电,废气排放口,宁波长丰热电有限公司
污水处理厂,排污口1#,炉田污水处理厂
皮革,标排口1#,临安华信印制电路板厂
皮革,标排口,浙江春江印染有限公司
皮革,标排口,浙江安吉宏枫颜料有限公司
皮革,标排口,杭州萧宏康美盛铝业有限公司
,1#,杭州红剑聚酯化纤有限公司
皮革,标排口1,宁波远东照明有限公司
皮革,废水,舟山市海圣生物有限公司
皮革,标排口1#,浙江利马革业有限公司
皮革,废水排放口,浙江凯宝华新材料有限公司
皮革,1#,扬帆辐条厂
皮革,#1排放口,临亚集团有限公司
皮革,纳管口,绍兴县德美化工有限公司
皮革,标排口,富丽达集团控股有限公司(富丽达污水厂)
皮革,标排口,大榭开发区银鑫磁业有限公司
皮革,标排口,宁波绿苑蔬菜食品有限公司
皮革,标排口,浙江超洁工贸有限公司
皮革,排污口,武义县卫生用品有限公司
皮革,标排口,百威英博（宁波）啤酒有限公司
,排放口,杭州华仑印染有限公司(三元控股集团污水集中处理中心）
皮革,排污口1#,浙江荣兴活性炭有限公司
皮革,废水排放口,嘉善益达毛纺织染有限公司
皮革,废水排放口,晋亿物流有限公司
热电,废气排放口,浙江巴陵恒逸己内酰胺有限责任公司
,烟气排放口,浙江莎贝尔陶瓷有限公司
皮革,1#,浙江新东方紧固件有限公司
皮革,排放口,德清县华康纸业有限公司
皮革,标排口1#,杭州宝临印刷电路有限公司
皮革,1#,杭州余杭印染化工厂
,排放口,杭州萧山之湘印染有限公司
皮革,1#,洞头县联欣表面处理有限公司
皮革,标排口1#,杭州临安杰达电子有限公司
皮革,雨水口,浙江超洁工贸有限公司
皮革,2#排放口,浙江遂金特种铸造有限公司
锅炉,1#焦炉烟囱排放口,宁波钢铁有限公司
皮革,废水排放口,宁波良益铝制品有限公司
皮革,污水排放口,杭州升达电子有限公司
,标排口1#,浙江新都纸业有限公司
皮革,总排口,中化蓝天氟材料有限公司
皮革,排污口1#,浙江耶米玛服饰有限公司
,废气排放口,海宁中龙印染有限公司
皮革,污水总排口,浙江省遂昌金矿有限公司
皮革,标排口,浙江威凌纺织印染有限公司
皮革,标排口,浙江中海印染有限公司
皮革,标排口1#,浙江大峰合成革有限公司
皮革,废水总排口,德清丽顺汽车配件有限公司
皮革,总排口,浙江富润纺织有限公司
皮革,标准排放口,浙江上豪电子科技有限公司
皮革,1#,宁波市鄞州区城市排水有限公司鄞西污水厂
皮革,总排口,湖州三印丝绸炼染有限公司
皮革,标排口,宁波申洲针织有限公司
,标排口1#,杭州益邦氨纶有限公司(气)
皮革,标排口,长涂镇污水处理厂
热电,1#废气排放口,湖州协鑫环保热电有限公司
皮革,标排口,浙江华达新型材料股份有限公司
,华鑫化纤废气排放口,浙江华鑫化纤有限公司
皮革,排放口,杭州科本药业有限公司
皮革,总排口,浙江向日葵光能科技股份有限公司
皮革,标排口,浙江索福工贸有限公司
皮革,排放口,杭州萧山东航工贸实业有限公司
,1#,缙云县安厦页岩砖厂
皮革,标排口,建德市梅城垃圾填埋场
皮革,标排口,宁波市城市排水有限公司新周污水处理厂
皮革,标排口,绍兴市上虞富强生态农业有限公司（东海养殖）
皮革,标排口,杭州临平电镀有限公司
皮革,总排口,安和诚表面处理技术（杭州）有限公司
皮革,标排口,浙江金莱利印染有限公司
锅炉,自备电厂排放口,宁波钢铁有限公司
皮革,标排口,玉环县楚门电镀厂
皮革,入管网口,海宁德尔化工有限公司
垃圾焚烧,标排口1#,苍南玉苍伟明环保能源有限公司（苍南宜嘉垃圾发电有限公司）
皮革,标排口1#,临安众诚线路板厂
皮革,标排口,浙江环球制漆集团有限公司
皮革,标排口,丽水市小天使橡皮制造有限公司
皮革,标排口1#,临安恒通工贸有限公司
皮革,1#,杭州恒生印染有限公司
皮革,标排口,浙江成功纸业有限公司
,排放口1#,杭州新依盛印花有限公司
皮革,标排口,江滨景观带湿地公园
皮革,入管网口,海宁家值家私有限公司
皮革,2#标排口,中粮绍兴酒有限公司
皮革,排放口,宁波舟山港股份有限公司镇海港埠分公司
皮革,1#,富阳市江东镀锌厂
皮革,标排口,绍兴县新宇漂染有限公司
皮革,标排口1#,松阳县天工钼业有限公司
皮革,总排放口,浙江上峰包装有限公司
皮革,标准排放口,马站赤岭头生活垃圾卫生填埋厂
皮革,总排口,浙江美力科技股份有限公司
皮革,标排口,浙江亿家实业有限公司
皮革,总排口,浙江德明汽车部件有限公司
皮革,标排口,绍兴天翔纺织印染服饰有限公司
皮革,三期,绍兴水处理发展有限公司
皮革,纳管口,浙江皇星化工有限公司
皮革,总排口,浙江万丰摩轮有限公司大市聚厂区（浙江万丰奥威汽轮股份有限公司）
,废气排放口,宏达高科控股股份有限公司
皮革,标排口,浙江冠南针纺染整有限公司
皮革,标排口1,慈溪市亚虎带钢有限公司
皮革,总排口,新昌县保利机械有限公司
皮革,1#,缙云县壶镇表面精饰厂
皮革,标排口,玉环县清港电镀厂
皮革,标排口1#,浙江明生新材料有限公司
皮革,标排口,浙江新复大医药化工有限公司
皮革,标排口,湖州红剑聚合物有限公司
热电,废气排放口,浙江清园生态热电有限公司
皮革,标排口,浙江联盟食品工业有限公司
皮革,标准排放口,苍南玉苍伟明环保能源有限公司（苍南宜嘉垃圾发电有限公司）
皮革,总排口,浙江正宇纺织印染基地有限公司
皮革,标排口,宁波联泰化学工业有限公司
皮革,垃圾填埋场排放口,文成县利邦公用事业投资有限公司
,1#废气排放口,兰溪诸葛南方水泥有限公司
皮革,总排口,嵊州市废弃物处理场（二期）渗滤液处理厂
水泥,废气排放口,浙江齐家水泥有限公司
皮革,总排口,浙江虹发印染有限公司
皮革,排放口,杭州万羽羽绒服饰有限公司
皮革,1#,拜耳作物科学（中国）有限公司
皮革,1#排放口,浙江遂昌正中莹石精选有限公司
,排放口,杭州红山染整有限公司
,标排口1#,浙江奔乐生物科技股份有限公司
皮革,总排口,浙江华泰法瑞铝合金有限公司
热电,1#,杭州临江环保热电有限公司
皮革,总排口,上海永新诸暨漂染厂（和晨漂染）
皮革,标排口,浙江同力服饰有限公司
皮革,标排口,安吉县灵通纸业有限公司
皮革,标排口,杭州广龙实业有限公司
皮革,标排口,浙江绿保再生资源技术有限公司
,1#废气排放口,浙江万凯新材料有限公司
皮革,标排口,浙江阳宇工贸有限公司
皮革,标排口1#,浙江东正皮革有限公司
皮革,总排口,浙江天力机车部件有限公司
皮革,污水排放口,杭州味全食品有限公司
皮革,排污口,武义县正达金属丝制品有限公司
,废气排放口,浙江格林兰印染有限公司
皮革,标排口,浙江中捷环洲钢业(供应链集团）股份有限公司
皮革,标排口,浙江竞宏环保科技股份有限公司
皮革,废水排放口,浙江创基有机硅有限公司
皮革,标排口,浙江中捷缝纫科技有限公司
皮革,入管网口,海宁远东化工有限公司
皮革,标排口,平阳县大鑫针织印染有限公司
皮革,窨井,雁洲路纳污干管
皮革,标排口1,浙江三禾厨具有限公司
,烟气排口,浙江根根陶瓷有限公司
皮革,总排口,浙江世宏实业有限公司
皮革,雨水口,武义县众誉工贸有限公司
皮革,1#,杭州久诚仁和电镀有限公司
皮革,总排口,丽水市南城金属制品有限公司
皮革,标排口,浙江柏腾光电科技有限公司
皮革,标排口,安吉亚太制动系统有限公司
皮革,纳管口,浙江平湖华龙实业股份有限公司
皮革,标排口,浙江永田汽车配件有限公司
工业炉窑,标准排放口,温州市特广铸造有限公司
皮革,纳管口,嘉兴创新环保科技有限公司
皮革,废水排放口,森立纸业有限公司
皮革,总排口,长兴宇鑫纺织印染有限公司
皮革,标排口,舟山国裕热镀锌有限公司
皮革,纳管口,浙江嘉兴市骏驰电镀有限公司
皮革,标排口,浙江绍兴县振亚印染有限公司
皮革,标排口,浙江润康药业有限公司
皮革,标准排放口,佩蒂动物营养科技股份有限公司
皮革,标排口,浙江双环传动机械股份有限公司
皮革,废水标排口,建德市垃圾填埋场
皮革,标排口,浙江昌峰纺织印染有限公司
皮革,标排口,浙江黄岩兽药厂
,1#排放口,绍兴旗滨玻璃有限公司
皮革,标排口,苍南县宜嘉垃圾发电有限公司(苍南县伟明垃圾发电有限公司)
皮革,总排口,德清县红丰纸业有限公司
皮革,排污口1#,庆元县生活垃圾填埋场
,废气排放口,浙江华峰合成树脂有限公司
皮革,1#,浙江四方电子有限公司
火电,四电站4#,中国石油化工股份有限公司镇海炼化分公司
皮革,标排口,温岭市鑫佳纸业有限公司
皮革,入管网口,嘉兴市中法金属表面处理有限公司
皮革,废水排放口,宁波市北仑环保固废处置有限公司
垃圾焚烧,废气排放口#3,宁波北仑环保固废处理有限公司
皮革,标排口,旺达集团有限公司
,废气排放口,海宁市新万年染整有限公司
锅炉,一号废气排放口,诸暨清荣新材料有限公司
皮革,排放口,临海市盛威五金电镀有限公司
,标排口,杭州富阳申能固废再生有限公司
皮革,标排口,玉环县玉清电镀厂
,废气排放口,宁波利万聚酯材料有限公司
皮革,标排口,浙江福达工贸有限公司
皮革,标排口,杭州帝凯化工有限公司
皮革,排放口,杭州萧山南阳造纸有限公司
,标排口1#,浙江浙能龙泉生物质发电有限公司
皮革,排放口1,慈溪市禾成金属有限公司
皮革,标排口1#,农夫山泉浙江千岛湖有限公司
皮革,纳管口,浙江中法农业科技发展有限公司
皮革,标排口,宁波山圣纤维有限公司（华盛-展锋）
皮革,标排口,杭州环境集团有限公司老厂
皮革,1#排放口,浙江群英车业有限公司
皮革,二期,绍兴水处理发展有限公司
皮革,总排口,浙江精威神龙五金有限公司
,排放口,杭州三印印染有限公司
皮革,入管网口,浙江新天佑经编染整有限公司
,排放口,浙江联达化纤有限公司
,标排口1#,丽水赛丽生物质发电有限公司
皮革,总排口,浙江兴达钢带有限公司
皮革,废水排放口,浙江凯胜畜产品加工有限公司
,2号废气排放口,长兴旗滨玻璃有限公司
,2号机,杭州保利电梯导轨制造有限公司
热电,废气排放口,杭州临江环保热电有限公司
皮革,标排口,浙江伟星实业发展股份有限公司
皮革,标准排放口,温州市苍南高精电镀厂
皮革,总排口,上虞雅美包装有限公司
皮革,入管网口,浙江芯能光伏科技股份有限公司
皮革,标排口1#,浙江五洲实业有限公司
皮革,标排口1#,杭州金匀盛科技有限公司
,排放口1#,青田县宏康拉链有限公司
皮革,直排口,诸暨市环境卫生管理处
皮革,污水入网口,西江服装后整理（嘉兴）有限公司
锅炉,排放口1#,杭州舒尔姿氨纶有限公司
皮革,厂区排放口,杭州东方雨虹建筑材料有限公司
皮革,标排口,余姚市康华电镀有限公司
皮革,总排口,丽水市供排水有限责任公司(水阁污水处理厂)
皮革,标排口,浙江富丽达股份有限公司
皮革,标排口,金华市程凯铜铅钢带有限公司
锅炉,标排口1#,恒昌集团有限公司烟气
皮革,总排口,仙居县中昌污水处理有限公司
皮革,排放口,金华市垃圾卫生填埋渗滤液处置中心（金华市环境卫生管理处）
锅炉,2#高炉出铁场除尘排放口,宁波钢铁有限公司
皮革,标排口,丽水市中通机电有限公司
皮革,标排口,浙江三美化工股份有限公司
皮革,总排口,新昌县恒盛机械有限公司
,废气排放口,海宁德赛尔染整有限公司
皮革,标排口,浙江美信实业有限公司
皮革,标排口,杭州富阳昊天牛皮纸有限公司
皮革,标排口,浙江天宇药业股份有限公司
皮革,标排口1#,浙江荣凯科技发展股份有限公司
皮革,纳管口,嘉兴三江化工有限公司
皮革,标排口,湖州波欣印染厂
皮革,纳管口,桐昆集团浙江恒通化纤有限公司
皮革,进水口,嘉善大地污水处理工程有限公司
皮革,废水排放口,宁波拓普集团股份有限公司
锅炉,标准排放口,浙江泰运新材料有限公司
工业炉窑,废气排放口,宁波钢铁有限公司
皮革,标准排放口,温州宏丰合金有限公司
皮革,废水排放口,宁波金曼宇新材料有限公司
锅炉,废气排放口,中嘉华宸能源有限公司
皮革,标排口,浙江瑞星氟化工业有限公司
皮革,标排口,绍兴越兰印染有限公司
皮革,标排口,绍兴高温印染有限公司
皮革,废水排放口,宁波兴业盛泰集团有限公司
皮革,标排口,浙江众泰汽车制造有限公司
皮革,1#污水排放口,浙江遂昌奥达服饰有限公司
皮革,标排口,浙江竞宏纺织股份有限公司
皮革,标排口,绍兴嘉迪化工有限公司
,标排口1#,浙江东都节能技术股份有限公司
皮革,标排口,浙江日丰纸业有限公司
皮革,标排口,浙江海壹水产有限公司
皮革,总排口,浙江常山科润新材料有限公司
皮革,入管网口,浙江瑞华皮业有限公司
皮革,废水排放口,杭州朝阳橡胶有限公司2#
皮革,纳管口,富阳市高成纸业有限公司
皮革,标准排放口,温州朔望展具有限公司
皮革,标排口,浙江哈尔斯真空器皿股份有限公司
锅炉,标排口1#,兰溪市华圣纸业有限公司
皮革,标排口,台州发电厂
皮革,总排放口,绍兴联发化工有限公司
垃圾焚烧,标排口1#,德谦杭重锻造有限公司
皮革,标准排放口,瑞安市联诚五金饰品有限公司
皮革,废水排放口,浙江吉利汽车有限公司宁波杭州湾工厂
皮革,标排口,宁波蒙迪染整有限公司
皮革,排放口,临海市宏盛电镀厂
皮革,标排口,浙江恒久机械集团有限公司
,2#排放口,杭州钱江印染化工有限公司
皮革,排放口,杭州科尔贵金属有限公司
皮革,废水标排口,浙江环益资源利用有限公司
皮革,标排口,浙江金固股份有限公司
皮革,标排口,建德三弟兄农业发展有限公司
皮革,入管网口,桐乡市高桥皮革有限公司
皮革,标排口1#,浙江大东鼎新材料科技有限公司
皮革,直排口,诸暨链条总厂
皮革,排放口,杭州兴惠纺织有限公司
皮革,总管排放口,大坞岙垃圾填埋场
皮革,标排口,浙江三国精密机电有限公司
皮革,排污口,顶康科技有限公司
皮革,总排口,浙江德清华源杭德颜料有限公司
工业炉窑,废气排放口,桐庐恒鑫铜业有限公司(长期停产）
,1#,浙江浙能龙泉生物质发电有限公司
皮革,标排口,湖州凯恩涂层有限公司
皮革,标排口1,慈溪市观城电镀厂
,排放口1#,浙江荣兴活性炭有限公司
皮革,1#,浙江诚意药业有限公司
皮革,排放口,杭州东合羽绒制品有限公司
皮革,标排口,富阳市超杰纸业有限公司
皮革,排污口,金华市寿仙谷药业有限公司
热电,1#标排口,浙江海联热电股份有限公司
皮革,直排口,余姚市宏达电子材料厂
皮革,1#,杭州大和热磁电子有限公司
垃圾焚烧,燃煤炉,宁波众茂姚北热电有限公司
皮革,标排口,浙江康隆达特种防护科技有限公司
纺织染整,标排口,湖州高盛毛纺有限公司
医药,RTO排放口,宁波斯迈克制药有限公司
食品加工,排放口,宁波丰群食品有限公司
纺织染整,烟气,义乌厚昌实业有限公司
食品加工,标排口,青岛啤酒（台州）有限公司
造纸,总排口,桐乡福利造纸厂
化工,废水处理站吸附塔排气筒,宁波大安化学工业有限公司
纺织染整,入管网口,桐乡市吴鑫印染有限公司
热电,1#废气排放口,衢州普星燃机热电有限公司
纺织染整,纳管口,嘉兴市雄达染织有限公司
合成革,VOCs废气排放口,浙江禾欣新材料有限公司
化工,2#304线,巨石集团有限公司
化工,3#RTO,宁波乐金甬兴化工有限公司
纺织染整,标排口,湖州珍贝羊绒制品有限公司
水泥,1#废气排放口,建德海螺水泥有限责任公司
纺织染整,废气排放口,海宁市龙洲印染有限责任公司
污水处理厂,标排口,建德市马南水务有限公司
金属加工,二期焦炭排放口,衢州元立金属制品有限公司
纺织染整,标排口,绍兴泓钰印染有限公司
水泥,3号排放口,恒盛能源股份有限公司
化工,废气排放口,嘉利达（平阳）明胶有限公司
纺织染整,废水排放口,宁波中鑫毛纺集团有限公司
热电,（8号炉）,浙江巨化热电有限公司
纺织染整,标排口,浦江县江南服装涂层砂洗厂
造纸,废水标排口,浙江海景纸业有限公司
热电,排放口,杭州航民小城热电有限公司
金属加工,标排口,浙江正道环保科技有限公司
纺织染整,标排口,绍兴柯桥新都印染有限公司
化工,VOCs排放口,绍兴柯桥德美精细化工有限公司
金属加工,标排口,宁波华扬铝业科技有限公司
医药,标排口,浙江车头制药股份有限公司
电镀,1#排口,余姚市低塘镇电镀厂
化工,VOC排放口,永农生物科学有限公司
化工,废水处理站吸附塔排气筒,宁波大安化学工业有限公司
火电,3#废气排放口,浙江浙能兰溪发电有限责任公司
化工,废水排放口,杭州宇田科技有限公司
造纸,废水排放口,嘉兴福鑫纸业有限公司
污水处理厂,废水排放口,宁波市城市排水有限公司新周污水处理厂
医药,1#排口,浙江宏元药业股份有限公司
纺织染整,总排放口,浙江虹发印染有限公司
电镀,标准排放口,永嘉县广义表面处理有限公司
纺织染整,1#排口,台州宏达轻纺有限公司
化工,标准排放口,万隆化工有限公司
电镀,雨水排放口,安吉巨水电镀有限公司
造纸,废水排放口,浙江华茂纸业有限公司
火电,7#标排口,杭州华电半山发电有限公司
纺织染整,标排口,湖州鸿尔纺织有限公司
化工,ABS厂3#RTO,台化苯酚（宁波）有限公司
水泥,窑头排放口,兆山集团诸暨水泥有限公司
热电,#1废气排放口,宁波久丰热电有限公司
造纸,废水标排口,杭州富阳正华纸业有限公司
啤酒,标排口1#,燕京啤酒（浙江仙都）有限公司
金属加工,一期烧结机尾除尘1号,衢州元立金属制品有限公司
热电,1#总排放口,浙江大唐国际绍兴江滨热电有限责任公司
垃圾焚烧,废水排放口,湖州南太湖环保能源有限公司
医药,1#排口,浙江海正药业股份有限公司
皮革,标准排放口,浙江圣雄皮业有限公司
纺织染整,标排口,浙江金梭纺织有限公司
daxingchuqinyangzhi,排放口,杭州联丰养殖有限公司
纺织染整,标放口,德清县利通绢纺塑化有限公司
纺织染整,入管网口,嘉兴市嘉盛印染有限公司
纺织染整,总排放口,浙江富润印染有限公司
化工,入管网口,巨石集团有限公司
纺织染整,排放口,杭州萧山丝化印染有限公司
纺织染整,标排口,德清县龙奇丝绸炼染有限公司
纺织染整,标排口,浙江宝纺印染有限公司
火电,2#废气排放口,桐乡濮院协鑫环保热电有限公司
造纸,废水标排口,浙江天耀纸业有限公司
纺织染整,入网口,海宁伟龙印染有限公司
化工,美福VOCs排放口,浙江美福石油化工有限责任公司
水泥,废气排放口,浙江豪龙建材有限公司
垃圾焚烧,2#废气排放口,临安绿能环保发电有限公司
污水处理厂,标排口,临安昌化污水处理有限公司
纺织染整,1#排口,余姚市丰盈印染织造有限公司
皮革,标准排放口,温州市精诚皮革有限公司
金属加工,4#出铁厂除尘,衢州元立金属制品有限公司
